DocumentName,Competition,Home_Team,Away_Team,Score,Annotation,Played_At,Source_Name,Source_Url,Verified_At,Notes
recent-history-schweden.csv,WMQua,Slowenien,Schweden,2:2,,2025-09-05,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-schweiz.csv,WMQua,Kosovo,Schweiz,1:1,,2025-11-18,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-schweiz.csv,WMQua,Schweiz,Schweden,4:1,,2025-11-15,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-schweiz.csv,WMQua,Slowenien,Schweiz,0:0,,2025-10-13,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-schweiz.csv,WMQua,Schweden,Schweiz,0:2,,2025-10-10,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-schweiz.csv,WMQua,Schweiz,Slowenien,3:0,,2025-09-08,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-schweiz.csv,WMQua,Schweiz,Kosovo,4:0,,2025-09-05,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-schweiz.csv,NL,Spanien,Schweiz,3:2,,2024-11-18,UEFA Nations League results,https://www.uefa.com/uefanationsleague/news/028a-1a23b4c739a8-07fe752f503f-1000--2024-25-nations-league-all-the-results/,2026-05-24,
recent-history-schweiz.csv,NL,Schweiz,Serbien,1:1,,2024-11-15,UEFA Nations League results,https://www.uefa.com/uefanationsleague/news/028a-1a23b4c739a8-07fe752f503f-1000--2024-25-nations-league-all-the-results/,2026-05-24,
recent-history-senegal.csv,AfCup,Senegal,Marokko,0:3,,2026-01-18,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-senegal.csv,AfCup,Senegal,Ägypten,1:0,,2026-01-14,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-senegal.csv,AfCup,Mali,Senegal,0:1,,2026-01-09,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-senegal.csv,AfCup,Senegal,Sudan,3:1,,2026-01-03,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-senegal.csv,AfCup,Benin,Senegal,0:3,,2025-12-30,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-senegal.csv,AfCup,Senegal,DR Kongo,1:1,,2025-12-27,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-senegal.csv,AfCup,Senegal,Botswana,3:0,,2025-12-23,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-senegal.csv,WQCAF,Senegal,Mauretanien,4:0,,2025-10-14,FIFA African qualifying results,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/african-qualifying-results-fixtures-fifa-world-cup-26,2026-05-24,
recent-history-spanien.csv,WMQua,Spanien,Türkei,2:2,,2025-11-18,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-spanien.csv,WMQua,Georgien,Spanien,0:4,,2025-11-15,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-spanien.csv,WMQua,Spanien,Bulgarien,4:0,,2025-10-14,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-spanien.csv,WMQua,Spanien,Georgien,2:0,,2025-10-11,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-spanien.csv,WMQua,Türkei,Spanien,0:6,,2025-09-07,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-spanien.csv,WMQua,Bulgarien,Spanien,0:3,,2025-09-04,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-spanien.csv,NL,Portugal,Spanien,7:5,nach Elfmeterschießen,2025-06-08,UEFA Nations League results,https://www.uefa.com/uefanationsleague/news/028a-1a23b4c739a8-07fe752f503f-1000--2024-25-nations-league-all-the-results/,2026-05-24,
recent-history-spanien.csv,NL,Spanien,Frankreich,5:4,,2025-06-05,UEFA Nations League results,https://www.uefa.com/uefanationsleague/news/028a-1a23b4c739a8-07fe752f503f-1000--2024-25-nations-league-all-the-results/,2026-05-24,
recent-history-sudafrika.csv,AfCup,Südafrika,Kamerun,1:2,,2026-01-04,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-sudafrika.csv,AfCup,Simbabwe,Südafrika,2:3,,2025-12-29,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-sudafrika.csv,AfCup,Ägypten,Südafrika,1:0,,2025-12-26,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-sudafrika.csv,AfCup,Südafrika,Angola,2:1,,2025-12-22,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-sudafrika.csv,WQCAF,Südafrika,Ruanda,3:0,,2025-10-14,FIFA African qualifying results,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/african-qualifying-results-fixtures-fifa-world-cup-26,2026-05-24,
recent-history-sudafrika.csv,WQCAF,Simbabwe,Südafrika,0:0,,2025-10-10,FIFA African qualifying results,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/african-qualifying-results-fixtures-fifa-world-cup-26,2026-05-24,
recent-history-sudafrika.csv,WQCAF,Südafrika,Nigeria,1:1,,2025-09-09,FIFA African qualifying results,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/african-qualifying-results-fixtures-fifa-world-cup-26,2026-05-24,
recent-history-sudafrika.csv,WQCAF,Lesotho,Südafrika,0:3,,2025-09-05,FIFA African qualifying results,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/african-qualifying-results-fixtures-fifa-world-cup-26,2026-05-24,
recent-history-sudkorea.csv,WQAFC,Südkorea,Kuwait,4:0,,2025-06-10,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-sudkorea.csv,WQAFC,Irak,Südkorea,0:2,,2025-06-05,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-sudkorea.csv,WQAFC,Südkorea,Jordanien,1:1,,2025-03-25,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-sudkorea.csv,WQAFC,Südkorea,Oman,1:1,,2025-03-20,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-sudkorea.csv,WQAFC,Palästina,Südkorea,1:1,,2024-11-19,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-sudkorea.csv,WQAFC,Kuwait,Südkorea,1:3,,2024-11-14,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-sudkorea.csv,WQAFC,Südkorea,Irak,3:2,,2024-10-15,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-sudkorea.csv,WQAFC,Jordanien,Südkorea,0:2,,2024-10-10,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-tschechien.csv,WMQua,Tschechien,Dänemark,5:3,nach Elfmeterschießen,2026-03-31,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-tschechien.csv,WMQua,Tschechien,Irland,6:5,nach Elfmeterschießen,2026-03-26,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-tschechien.csv,WMQua,Tschechien,Gibraltar,6:0,,2025-11-17,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-tschechien.csv,WMQua,Färöer,Tschechien,2:1,,2025-10-12,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-tschechien.csv,WMQua,Tschechien,Kroatien,0:0,,2025-10-09,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-tschechien.csv,WMQua,Montenegro,Tschechien,0:2,,2025-09-05,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-tschechien.csv,WMQua,Kroatien,Tschechien,5:1,,2025-06-09,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-tschechien.csv,WMQua,Tschechien,Montenegro,2:0,,2025-06-06,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-tunesien.csv,AfCup,Mali,Tunesien,4:3,nach Elfmeterschießen,2026-01-03,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-tunesien.csv,AfCup,Tansania,Tunesien,1:1,,2025-12-30,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-tunesien.csv,AfCup,Nigeria,Tunesien,3:2,,2025-12-27,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-tunesien.csv,AfCup,Tunesien,Uganda,3:1,,2025-12-23,Sportsgambler AFCON fixtures results,https://www.sportsgambler.com/fixtures-results/football/caf-africa-cup-of-nations/,2026-05-24,
recent-history-tunesien.csv,WQCAF,Tunesien,Namibia,3:0,,2025-10-13,FIFA African qualifying results,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/african-qualifying-results-fixtures-fifa-world-cup-26,2026-05-24,
recent-history-tunesien.csv,WQCAF,Sao Tome and Principe,Tunesien,0:6,,2025-10-10,FIFA African qualifying results,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/african-qualifying-results-fixtures-fifa-world-cup-26,2026-05-24,
recent-history-tunesien.csv,WQCAF,Äquatorialguinea,Tunesien,0:1,,2025-09-08,FIFA African qualifying results,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/african-qualifying-results-fixtures-fifa-world-cup-26,2026-05-24,
recent-history-tunesien.csv,WQCAF,Tunesien,Liberia,3:0,,2025-09-04,FIFA African qualifying results,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/african-qualifying-results-fixtures-fifa-world-cup-26,2026-05-24,
recent-history-turkei.csv,WMQua,Kosovo,Türkei,0:1,,2026-03-31,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-turkei.csv,WMQua,Türkei,Rumänien,1:0,,2026-03-26,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-turkei.csv,WMQua,Spanien,Türkei,2:2,,2025-11-18,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-turkei.csv,WMQua,Türkei,Bulgarien,2:0,,2025-11-15,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-turkei.csv,WMQua,Türkei,Georgien,4:1,,2025-10-14,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-turkei.csv,WMQua,Bulgarien,Türkei,1:6,,2025-10-11,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-turkei.csv,WMQua,Türkei,Spanien,0:6,,2025-09-07,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-turkei.csv,WMQua,Georgien,Türkei,2:3,,2025-09-04,UEFA European qualifying results,https://www.uefa.com/european-qualifiers/news/0294-1c916a81655d-47c1bac26fb9-1000--european-qualifiers-for-2026-world-cup-all-the-results/,2026-05-24,
recent-history-uruguay.csv,WMQCO,Chile,Uruguay,0:0,,2025-09-09,FIFA CONMEBOL qualifying results,https://www.fifa.com/en/articles/south-america-conmebol-qualifying-fixtures-maches-results-world-cup-2026,2026-05-24,
recent-history-uruguay.csv,WMQCO,Uruguay,Peru,3:0,,2025-09-04,FIFA CONMEBOL qualifying results,https://www.fifa.com/en/articles/south-america-conmebol-qualifying-fixtures-maches-results-world-cup-2026,2026-05-24,
recent-history-uruguay.csv,WMQCO,Uruguay,Venezuela,2:0,,2025-06-10,FIFA CONMEBOL qualifying results,https://www.fifa.com/en/articles/south-america-conmebol-qualifying-fixtures-maches-results-world-cup-2026,2026-05-24,
recent-history-uruguay.csv,WMQCO,Paraguay,Uruguay,2:0,,2025-06-05,FIFA CONMEBOL qualifying results,https://www.fifa.com/en/articles/south-america-conmebol-qualifying-fixtures-maches-results-world-cup-2026,2026-05-24,
recent-history-uruguay.csv,WMQCO,Bolivien,Uruguay,0:0,,2025-03-25,FIFA CONMEBOL qualifying results,https://www.fifa.com/en/articles/south-america-conmebol-qualifying-fixtures-maches-results-world-cup-2026,2026-05-24,
recent-history-uruguay.csv,WMQCO,Uruguay,Argentinien,0:1,,2025-03-21,FIFA CONMEBOL qualifying results,https://www.fifa.com/en/articles/south-america-conmebol-qualifying-fixtures-maches-results-world-cup-2026,2026-05-24,
recent-history-uruguay.csv,WMQCO,Brasilien,Uruguay,1:1,,2024-11-19,FIFA CONMEBOL qualifying results,https://www.fifa.com/en/articles/south-america-conmebol-qualifying-fixtures-maches-results-world-cup-2026,2026-05-24,
recent-history-uruguay.csv,WMQCO,Uruguay,Kolumbien,3:2,,2024-11-15,FIFA CONMEBOL qualifying results,https://www.fifa.com/en/articles/south-america-conmebol-qualifying-fixtures-maches-results-world-cup-2026,2026-05-24,
recent-history-usa.csv,CopAm,USA,Uruguay,0:1,,2024-07-01,Guardian Copa America results,https://www.theguardian.com/football/copa-america/results,2026-05-24,
recent-history-usa.csv,CopAm,Panama,USA,2:1,,2024-06-27,Guardian Copa America results,https://www.theguardian.com/football/copa-america/results,2026-05-24,
recent-history-usa.csv,CopAm,USA,Bolivien,2:0,,2024-06-23,Guardian Copa America results,https://www.theguardian.com/football/copa-america/results,2026-05-24,
recent-history-usa.csv,WM,Niederlande,USA,3:1,,2022-12-03,ESPN USA World Cup 2022 results,https://www.espn.com/soccer/team/results/_/id/660/league/FIFA.WORLD/season/2022,2026-05-24,
recent-history-usa.csv,WM,Iran,USA,0:1,,2022-11-29,US Soccer World Cup 2022 match report,https://www.ussoccer.com/stories/2022/11/fifa-world-cup-2022-usmnt-1-iran-0-match-report-stats-standings/,2026-05-24,
recent-history-usa.csv,WM,England,USA,0:0,,2022-11-25,ESPN USA World Cup 2022 results,https://www.espn.com/soccer/team/results/_/id/660/league/FIFA.WORLD/season/2022,2026-05-24,
recent-history-usa.csv,WM,USA,Wales,1:1,,2022-11-21,ESPN USA World Cup 2022 results,https://www.espn.com/soccer/team/results/_/id/660/league/FIFA.WORLD/season/2022,2026-05-24,
recent-history-usa.csv,WM,Belgien,USA,2:1,nach Verlängerung,2014-07-01,The Soccer World Cups Belgium USA 2014,https://www.thesoccerworldcups.com/games/2014_belgium_usa.php,2026-05-24,
recent-history-usbekistan.csv,WQAFC,Usbekistan,Katar,3:0,,2025-06-10,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-usbekistan.csv,WQAFC,Vereinigte Arabische Emirate,Usbekistan,0:0,,2025-06-05,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-usbekistan.csv,WQAFC,Iran,Usbekistan,2:2,,2025-03-25,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-usbekistan.csv,WQAFC,Usbekistan,Kirgisistan,1:0,,2025-03-20,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-usbekistan.csv,WQAFC,Nordkorea,Usbekistan,0:1,,2024-11-19,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-usbekistan.csv,WQAFC,Katar,Usbekistan,3:2,,2024-11-14,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-usbekistan.csv,WQAFC,Usbekistan,Vereinigte Arabische Emirate,1:0,,2024-10-15,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
recent-history-usbekistan.csv,WQAFC,Usbekistan,Iran,0:0,,2024-10-10,FIFA AFC qualifying results,https://www.fifa.com/en/id/mens/worldcup/canadamexicousa2026/articles/asian-qualifying-results-and-fixtures-for-world-cup-26,2026-05-24,
