Team_Slug,Team,Data_Collected_At,Role,Name,Transfermarkt_National_Team_Id,Transfermarkt_Player_Id,Age,Position,Market_Value_EUR
spanien,Spanien,2026-06-03,Player,Martin Zubimendi,3375,423440,,Midfield,
spanien,Spanien,2026-06-03,Player,Lamine Yamal,3375,937958,,Attack,
spanien,Spanien,2026-06-03,Player,Pedri,3375,683840,,Midfield,
spanien,Spanien,2026-06-03,Player,Mikel Oyarzabal,3375,351478,,Attack,
spanien,Spanien,2026-06-03,Player,Pau Cubarsi,3375,962110,,Defender,
spanien,Spanien,2026-06-03,Player,Unai Simon,3375,262396,,Goalkeeper,
spanien,Spanien,2026-06-03,Player,Marc Cucurella,3375,284857,,Defender,
spanien,Spanien,2026-06-03,Player,Victor Munoz,3375,935231,,Attack,
spanien,Spanien,2026-06-03,Player,Borja Iglesias,3375,278359,,Attack,
sudafrika,Südafrika,2026-06-03,Coach,Hugo Broos,3806,,,Coach,
sudafrika,Südafrika,2026-06-03,Player,Ronwen Williams,3806,175577,,Goalkeeper,
sudafrika,Südafrika,2026-06-03,Player,Thabang Matuludi,3806,1109254,,Defender,
sudafrika,Südafrika,2026-06-03,Player,Khulumani Ndamane,3806,1283140,,Defender,
sudafrika,Südafrika,2026-06-03,Player,Teboho Mokoena,3806,436372,,Midfield,
sudafrika,Südafrika,2026-06-03,Player,Thalente Mbatha,3806,735697,,Midfield,
sudafrika,Südafrika,2026-06-03,Player,Aubrey Modiba,3806,353432,,Defender,
sudafrika,Südafrika,2026-06-03,Player,Oswin Appollis,3806,673381,,Attack,
sudafrika,Südafrika,2026-06-03,Player,Tshepang Moremi,3806,844485,,Attack,
sudafrika,Südafrika,2026-06-03,Player,Lyle Foster,3806,467623,,Attack,
sudafrika,Südafrika,2026-06-03,Player,Relebohile Mofokeng,3806,1125037,,Attack,
sudafrika,Südafrika,2026-06-03,Player,Themba Zwane,3806,,,Midfield,
sudafrika,Südafrika,2026-06-03,Player,Thapelo Maseko,3806,,,Attack,
sudafrika,Südafrika,2026-06-03,Player,Sphephelo Sithole,3806,,,Midfield,
sudafrika,Südafrika,2026-06-03,Player,Mbekezeli Mbokazi,3806,1378320,,Defender,
sudafrika,Südafrika,2026-06-03,Player,Iqraam Rayners,3806,337884,,Attack,
sudafrika,Südafrika,2026-06-03,Player,Sipho Chaine,3806,453370,,Goalkeeper,
sudafrika,Südafrika,2026-06-03,Player,Evidence Makgopa,3806,746781,,Attack,
sudafrika,Südafrika,2026-06-03,Player,Samukelo Kabini,3806,1175086,,Defender,
sudafrika,Südafrika,2026-06-03,Player,Nkosinathi Sibisi,3806,399068,,Defender,
sudafrika,Südafrika,2026-06-03,Player,Khuliso Mudau,3806,450806,,Defender,
sudafrika,Südafrika,2026-06-03,Player,Ime Okon,3806,,,Defender,
sudafrika,Südafrika,2026-06-03,Player,Ricardo Goss,3806,258304,,Goalkeeper,
sudafrika,Südafrika,2026-06-03,Player,Jayden Adams,3806,804472,,Midfield,
sudafrika,Südafrika,2026-06-03,Player,Olwethu Makhanya,3806,1069801,,Defender,
sudafrika,Südafrika,2026-06-03,Player,Kamogelo Sebelebele,3806,994370,,Attack,
sudafrika,Südafrika,2026-06-03,Player,Bradley Cross,3806,,,Defender,
sudkorea,Südkorea,2026-06-03,Coach,Myungbo Hong,3589,,,Coach,
sudkorea,Südkorea,2026-06-03,Player,Seung-gyu Kim,3589,92076,,Goalkeeper,
sudkorea,Südkorea,2026-06-03,Player,Han-beom Lee,3589,706963,,Defender,
sudkorea,Südkorea,2026-06-03,Player,Gi-hyuk Lee,3589,763349,,Midfield,
sudkorea,Südkorea,2026-06-03,Player,Min-jae Kim,3589,503482,,Defender,
sudkorea,Südkorea,2026-06-03,Player,Tae-hyeon Kim,3589,645847,,Defender,
sudkorea,Südkorea,2026-06-03,Player,In-beom Hwang,3589,365394,,Midfield,
sudkorea,Südkorea,2026-06-03,Player,Heung-min Son,3589,91845,,Attack,
sudkorea,Südkorea,2026-06-03,Player,Seungho Paik,3589,282689,,Midfield,
sudkorea,Südkorea,2026-06-03,Player,Gue-sung Cho,3589,652537,,Attack,
sudkorea,Südkorea,2026-06-03,Player,Jae-sung Lee,3589,314398,,Midfield,
sudkorea,Südkorea,2026-06-03,Player,Hee-chan Hwang,3589,292246,,Midfield,
sudkorea,Südkorea,2026-06-03,Player,Bum-keun Song,3589,508237,,Goalkeeper,
sudkorea,Südkorea,2026-06-03,Player,Tae-seok Lee,3589,639027,,Defender,
sudkorea,Südkorea,2026-06-03,Player,Wi-je Cho,3589,550978,,Defender,
sudkorea,Südkorea,2026-06-03,Player,Moon-hwan Kim,3589,524592,,Defender,
sudkorea,Südkorea,2026-06-03,Player,Jinseob Park,3589,557469,,Defender,
sudkorea,Südkorea,2026-06-03,Player,Junho Bae,3589,912081,,Midfield,
sudkorea,Südkorea,2026-06-03,Player,Hyeon-gyu Oh,3589,639246,,Attack,
sudkorea,Südkorea,2026-06-03,Player,Kang-in Lee,3589,557149,,Midfield,
sudkorea,Südkorea,2026-06-03,Player,Hyun-jun Yang,3589,853110,,Midfield,
sudkorea,Südkorea,2026-06-03,Player,Hyeon-woo Jo,3589,260171,,Goalkeeper,
sudkorea,Südkorea,2026-06-03,Player,Young-woo Seol,3589,639414,,Defender,
sudkorea,Südkorea,2026-06-03,Player,Jens Castrop,3589,613192,,Defender,
sudkorea,Südkorea,2026-06-03,Player,Jin-gyu Kim,3589,365377,,Midfield,
sudkorea,Südkorea,2026-06-03,Player,Jisung Eom,3589,706968,,Midfield,
sudkorea,Südkorea,2026-06-03,Player,Dong-gyeong Lee,3589,558086,,Midfield,
tschechien,Tschechien,2026-06-03,Coach,Miroslav Koubek,3445,,,Coach,
tschechien,Tschechien,2026-06-03,Player,Matej Kovar,3445,550829,,Goalkeeper,
tschechien,Tschechien,2026-06-03,Player,David Zima,3445,544149,,Defender,
tschechien,Tschechien,2026-06-03,Player,Tomas Holes,3445,216278,,Defender,
tschechien,Tschechien,2026-06-03,Player,Robin Hranac,3445,620217,,Defender,
tschechien,Tschechien,2026-06-03,Player,Vladimir Coufal,3445,157672,,Defender,
tschechien,Tschechien,2026-06-03,Player,Stepan Chaloupek,3445,944827,,Defender,
tschechien,Tschechien,2026-06-03,Player,Ladislav Krejci,3445,345911,,Defender,
tschechien,Tschechien,2026-06-03,Player,Vladimir Darida,3445,179643,,Midfield,
tschechien,Tschechien,2026-06-03,Player,Adam Hlozek,3445,552057,,Attack,
tschechien,Tschechien,2026-06-03,Player,Patrik Schick,3445,242086,,Attack,
tschechien,Tschechien,2026-06-03,Player,Jan Kuchta,3445,334802,,Attack,
tschechien,Tschechien,2026-06-03,Player,Lukas Cerv,3445,611049,,Midfield,
tschechien,Tschechien,2026-06-03,Player,Mojmir Chytil,3445,405855,,Attack,
tschechien,Tschechien,2026-06-03,Player,David Jurasek,3445,500054,,Defender,
tschechien,Tschechien,2026-06-03,Player,Pavel Sulc,3445,500053,,Attack,
tschechien,Tschechien,2026-06-03,Player,Jindrich Stanek,3445,242089,,Goalkeeper,
tschechien,Tschechien,2026-06-03,Player,Lukas Provod,3445,292779,,Midfield,
tschechien,Tschechien,2026-06-03,Player,Michal Sadilek,3445,321204,,Midfield,
tschechien,Tschechien,2026-06-03,Player,Tomas Chory,3445,198614,,Attack,
tschechien,Tschechien,2026-06-03,Player,Jaroslav Zeleny,3445,142219,,Defender,
tschechien,Tschechien,2026-06-03,Player,David Doudera,3445,493758,,Defender,
tschechien,Tschechien,2026-06-03,Player,Tomas Soucek,3445,283628,,Midfield,
tschechien,Tschechien,2026-06-03,Player,Lukas Hornicek,3445,629773,,Goalkeeper,
tschechien,Tschechien,2026-06-03,Player,Alexandr Sojka,3445,826103,,Midfield,
tschechien,Tschechien,2026-06-03,Player,Hugo Sochurek,3445,1206877,,Midfield,
tschechien,Tschechien,2026-06-03,Player,Denis Visinsky,3445,652060,,Attack,
tunesien,Tunesien,2026-06-03,Coach,Sabri Lamouchi,3670,,,Coach,
tunesien,Tunesien,2026-06-03,Player,Mouhib Chamakh,3670,,,Goalkeeper,
tunesien,Tunesien,2026-06-03,Player,Ali Abdi,3670,211474,,Defender,
tunesien,Tunesien,2026-06-03,Player,Montassar Talbi,3670,496706,,Defender,
tunesien,Tunesien,2026-06-03,Player,Omar Rekik,3670,578292,,Defender,
tunesien,Tunesien,2026-06-03,Player,Adem Arous,3670,1071742,,Defender,
tunesien,Tunesien,2026-06-03,Player,Dylan Bronn,3670,450417,,Defender,
tunesien,Tunesien,2026-06-03,Player,Elias Achouri,3670,645589,,Attack,
tunesien,Tunesien,2026-06-03,Player,Elias Saad,3670,526466,,Attack,
tunesien,Tunesien,2026-06-03,Player,Hazem Mastouri,3670,953150,,Attack,
tunesien,Tunesien,2026-06-03,Player,Hannibal Mejbri,3670,607224,,Midfield,
tunesien,Tunesien,2026-06-03,Player,Ismael Gharbi,3670,810096,,Midfield,
tunesien,Tunesien,2026-06-03,Player,Mortadha Ben Ouanes,3670,230921,,Defender,
tunesien,Tunesien,2026-06-03,Player,Rani Khedira,3670,124410,,Midfield,
tunesien,Tunesien,2026-06-03,Player,Khalil Ayari,3670,,,Midfield,
tunesien,Tunesien,2026-06-03,Player,Mohamed Belhadj Mahmoud,3670,673513,,Midfield,
tunesien,Tunesien,2026-06-03,Player,Aymen Dahmen,3670,569433,,Goalkeeper,
tunesien,Tunesien,2026-06-03,Player,Ellyes Skhiri,3670,290587,,Midfield,
tunesien,Tunesien,2026-06-03,Player,Rayan Elloumi,3670,1273985,,Attack,
tunesien,Tunesien,2026-06-03,Player,Firas Chaouat,3670,,,Attack,
tunesien,Tunesien,2026-06-03,Player,Yan Valery,3670,406008,,Defender,
tunesien,Tunesien,2026-06-03,Player,Mohamed Amine Ben Hmida,3670,,,Defender,
tunesien,Tunesien,2026-06-03,Player,Sabri Ben Hessen,3670,295381,,Goalkeeper,
tunesien,Tunesien,2026-06-03,Player,Moutaz Neffati,3670,1034598,,Defender,
tunesien,Tunesien,2026-06-03,Player,Raed Chikhaoui,3670,,,Defender,
tunesien,Tunesien,2026-06-03,Player,Anis Slimane,3670,546712,,Midfield,
tunesien,Tunesien,2026-06-03,Player,Sebastian Tounekti,3670,539677,,Midfield,
turkei,Türkei,2026-06-03,Coach,Vincenzo Montella,3381,,,Coach,
turkei,Türkei,2026-06-03,Player,Mert Gunok,3381,51894,,Goalkeeper,
turkei,Türkei,2026-06-03,Player,Zeki Celik,3381,251075,,Defender,
turkei,Türkei,2026-06-03,Player,Merih Demiral,3381,340879,,Defender,
turkei,Türkei,2026-06-03,Player,Caglar Soyuncu,3381,320141,,Defender,
turkei,Türkei,2026-06-03,Player,Salih Ozcan,3381,244940,,Midfield,
turkei,Türkei,2026-06-03,Player,Orkun Kokcu,3381,454567,,Midfield,
turkei,Türkei,2026-06-03,Player,Kerem Akturkoglu,3381,382528,,Attack,
turkei,Türkei,2026-06-03,Player,Arda Guler,3381,861410,,Attack,
turkei,Türkei,2026-06-03,Player,Deniz Gul,3381,1063292,,Attack,
turkei,Türkei,2026-06-03,Player,Hakan Calhanoglu,3381,126414,,Midfield,
turkei,Türkei,2026-06-03,Player,Kenan Yildiz,3381,845654,,Attack,
turkei,Türkei,2026-06-03,Player,Altay Bayindir,3381,336077,,Goalkeeper,
turkei,Türkei,2026-06-03,Player,Eren Elmali,3381,616894,,Defender,
turkei,Türkei,2026-06-03,Player,Abdulkerim Bardakci,3381,199316,,Defender,
turkei,Türkei,2026-06-03,Player,Ozan Kabak,3381,361260,,Defender,
turkei,Türkei,2026-06-03,Player,Ismail Yuksek,3381,613725,,Midfield,
turkei,Türkei,2026-06-03,Player,Can Kahveci Irfan,3381,216603,,Attack,
turkei,Türkei,2026-06-03,Player,Mert Muldur,3381,353922,,Defender,
turkei,Türkei,2026-06-03,Player,Yunus Akgun,3381,396908,,Attack,
turkei,Türkei,2026-06-03,Player,Ferdi Kadioglu,3381,369316,,Defender,
turkei,Türkei,2026-06-03,Player,Alper Yilmaz Baris,3381,541537,,Attack,
turkei,Türkei,2026-06-03,Player,Kaan Ayhan,3381,119031,,Midfield,
turkei,Türkei,2026-06-03,Player,Ugurcan Cakir,3381,292199,,Goalkeeper,
turkei,Türkei,2026-06-03,Player,Oguz Aydin,3381,563749,,Attack,
turkei,Türkei,2026-06-03,Player,Samet Akaydin,3381,295024,,Defender,
turkei,Türkei,2026-06-03,Player,Can Uzun,3381,816585,,Attack,
uruguay,Uruguay,2026-06-03,Coach,Marcelo Bielsa,3449,,,Coach,
uruguay,Uruguay,2026-06-03,Player,Sergio Rochet,3449,264014,,Goalkeeper,
uruguay,Uruguay,2026-06-03,Player,Jose Maria Gimenez,3449,250845,,Defender,
uruguay,Uruguay,2026-06-03,Player,Sebastian Caceres,3449,532389,,Defender,
uruguay,Uruguay,2026-06-03,Player,Ronald Araujo,3449,480267,,Defender,
uruguay,Uruguay,2026-06-03,Player,Manuel Ugarte,3449,476701,,Midfield,
uruguay,Uruguay,2026-06-03,Player,Rodrigo Bentancur,3449,354362,,Midfield,
uruguay,Uruguay,2026-06-03,Player,Nicolas De La Cruz,3449,397458,,Midfield,
uruguay,Uruguay,2026-06-03,Player,Federico Valverde,3449,369081,,Midfield,
uruguay,Uruguay,2026-06-03,Player,Darwin Nunez,3449,546543,,Attack,
uruguay,Uruguay,2026-06-03,Player,Giorgian De Arrascaeta,3449,248410,,Midfield,
uruguay,Uruguay,2026-06-03,Player,Facundo Pellistri,3449,676318,,Attack,
uruguay,Uruguay,2026-06-03,Player,Santiago Mele,3449,320739,,Goalkeeper,
uruguay,Uruguay,2026-06-03,Player,Guillermo Varela,3449,188862,,Defender,
uruguay,Uruguay,2026-06-03,Player,Agustin Canobbio,3449,457533,,Midfield,
uruguay,Uruguay,2026-06-03,Player,Emiliano Martinez,3449,707447,,Midfield,
uruguay,Uruguay,2026-06-03,Player,Mathias Olivera,3449,376514,,Defender,
uruguay,Uruguay,2026-06-03,Player,Matias Vina,3449,439072,,Defender,
uruguay,Uruguay,2026-06-03,Player,Brian Rodriguez,3449,465818,,Attack,
uruguay,Uruguay,2026-06-03,Player,Rodrigo Aguirre,3449,189410,,Attack,
uruguay,Uruguay,2026-06-03,Player,Maxi Araujo,3449,572675,,Midfield,
uruguay,Uruguay,2026-06-03,Player,Federico Vinas,3449,578419,,Attack,
uruguay,Uruguay,2026-06-03,Player,Joaquin Piquerez,3449,496268,,Midfield,
uruguay,Uruguay,2026-06-03,Player,Fernando Muslera,3449,58088,,Goalkeeper,
uruguay,Uruguay,2026-06-03,Player,Santiago Bueno,3449,438001,,Defender,
uruguay,Uruguay,2026-06-03,Player,Juan Manuel Sanabria,3449,446106,,Midfield,
uruguay,Uruguay,2026-06-03,Player,Rodrigo Zalazar,3449,606752,,Midfield,
usa,USA,2026-06-03,Coach,Mauricio Pochettino,3505,,,Coach,
usa,USA,2026-06-03,Player,Matt Turner,3505,425306,,Goalkeeper,
usa,USA,2026-06-03,Player,Sergino Dest,3505,361104,,Defender,
usa,USA,2026-06-03,Player,Chris Richards,3505,578539,,Defender,
usa,USA,2026-06-03,Player,Tyler Adams,3505,332705,,Midfield,
usa,USA,2026-06-03,Player,Antonee Robinson,3505,349701,,Defender,
usa,USA,2026-06-03,Player,Auston Trusty,3505,389253,,Defender,
usa,USA,2026-06-03,Player,Giovanni Reyna,3505,504215,,Midfield,
usa,USA,2026-06-03,Player,Weston McKennie,3505,332697,,Midfield,
usa,USA,2026-06-03,Player,Ricardo Pepi,3505,627207,,Attack,
usa,USA,2026-06-03,Player,Christian Pulisic,3505,315779,,Attack,
usa,USA,2026-06-03,Player,Brenden Aaronson,3505,393323,,Attack,
usa,USA,2026-06-03,Player,Miles Robinson,3505,468022,,Defender,
usa,USA,2026-06-03,Player,Tim Ream,3505,145466,,Defender,
usa,USA,2026-06-03,Player,Sebastian Berhalter,3505,734761,,Midfield,
usa,USA,2026-06-03,Player,Cristian Roldan,3505,354792,,Midfield,
usa,USA,2026-06-03,Player,Alex Freeman,3505,985806,,Defender,
usa,USA,2026-06-03,Player,Malik Tillman,3505,467437,,Midfield,
usa,USA,2026-06-03,Player,Max Arfsten,3505,993063,,Defender,
usa,USA,2026-06-03,Player,Haji Wright,3505,315291,,Attack,
usa,USA,2026-06-03,Player,Folarin Balogun,3505,503770,,Attack,
usa,USA,2026-06-03,Player,Timothy Weah,3505,370846,,Attack,
usa,USA,2026-06-03,Player,Mark McKenzie,3505,429259,,Defender,
usa,USA,2026-06-03,Player,Joe Scally,3505,504153,,Defender,
usa,USA,2026-06-03,Player,Matt Freese,3505,500309,,Goalkeeper,
usa,USA,2026-06-03,Player,Chris Brady,3505,765504,,Goalkeeper,
usa,USA,2026-06-03,Player,Alex Zendejas,3505,351505,,Attack,
usbekistan,Usbekistan,2026-06-03,Coach,Fabio Cannavaro,3563,,,Coach,
usbekistan,Usbekistan,2026-06-03,Player,Utkir Yusupov,3563,311958,,Goalkeeper,
usbekistan,Usbekistan,2026-06-03,Player,Abdukodir Khusanov,3563,763079,,Defender,
usbekistan,Usbekistan,2026-06-03,Player,Khojiakbar Alijonov,3563,,,Defender,
usbekistan,Usbekistan,2026-06-03,Player,Farrukh Sayfiev,3563,212499,,Defender,
usbekistan,Usbekistan,2026-06-03,Player,Rustam Ashurmatov,3563,288883,,Defender,
usbekistan,Usbekistan,2026-06-03,Player,Akmal Mozgovoy,3563,562022,,Midfield,
usbekistan,Usbekistan,2026-06-03,Player,Otabek Shukurov,3563,294525,,Midfield,
usbekistan,Usbekistan,2026-06-03,Player,Jamshid Iskanderov,3563,260857,,Midfield,
usbekistan,Usbekistan,2026-06-03,Player,Odiljon Xamrobekov,3563,288915,,Midfield,
usbekistan,Usbekistan,2026-06-03,Player,Jaloliddin Masharipov,3563,274536,,Midfield,
usbekistan,Usbekistan,2026-06-03,Player,Oston Urunov,3563,492556,,Midfield,
usbekistan,Usbekistan,2026-06-03,Player,Abduvohid Nematov,3563,527866,,Goalkeeper,
usbekistan,Usbekistan,2026-06-03,Player,Sherzod Nasrullaev,3563,608537,,Defender,
usbekistan,Usbekistan,2026-06-03,Player,Eldor Shomurodov,3563,358166,,Attack,
usbekistan,Usbekistan,2026-06-03,Player,Umar Eshmurodov,3563,493725,,Defender,
usbekistan,Usbekistan,2026-06-03,Player,Botirali Ergashev,3563,312690,,Goalkeeper,
usbekistan,Usbekistan,2026-06-03,Player,Dostonbek Khamdamov,3563,294502,,Midfield,
usbekistan,Usbekistan,2026-06-03,Player,Abdulla Abdullaev,3563,570272,,Defender,
usbekistan,Usbekistan,2026-06-03,Player,Aziz Ganiev,3563,431911,,Midfield,
usbekistan,Usbekistan,2026-06-03,Player,Azizbek Amonov,3563,,,Attack,
usbekistan,Usbekistan,2026-06-03,Player,Igor Sergeev,3563,185372,,Attack,
usbekistan,Usbekistan,2026-06-03,Player,Abbosbek Fayzullaev,3563,754037,,Midfield,
usbekistan,Usbekistan,2026-06-03,Player,Sherzod Esanov,3563,989068,,Midfield,
usbekistan,Usbekistan,2026-06-03,Player,Behruzjon Karimov,3563,,,Defender,
usbekistan,Usbekistan,2026-06-03,Player,Avazbek Ulmasaliyev,3563,538764,,Defender,
usbekistan,Usbekistan,2026-06-03,Player,Jakhongir Urozov,3563,989069,,Defender,
